00BHGK,Ward,North East,Waltham Forest,LARKSWOOD,2320,7350,31.6%,Boris Johnson - The Conservative Party Candidate,47,51,1296,62,659,68,74,2257,0,1,16,5,41,63,188,173,279,326,267,325,260,1818,432,3,4,439,Conservative Party,91,44,950,41,117,704,88,11,9,18,174,0,25,2272,0,0,38,0,10,48,Conservative,722,1019,108,163,195,,,,,,56,,,,,2263,0,0,48,1,8,57,Jennette Arnold*,Naomi Newstead,Farooq Qureshi,Caroline Allen,Paul Wiffen,,,,,,Ijaz Hayat,,,,
00BHGL,Ward,North East,Waltham Forest,LEA BRIDGE,2928,9414,31.1%,Ken Livingstone - The Labour Party Candidate,79,35,514,115,1965,107,36,2851,0,1,31,7,38,77,184,53,324,413,627,324,141,2066,767,14,4,785,Labour Party,43,80,262,17,184,1801,97,6,17,57,93,1,212,2870,0,1,36,3,18,58,Labour,1629,266,231,233,103,,,,,,404,,,,,2866,0,0,43,3,16,62,Jennette Arnold*,Naomi Newstead,Farooq Qureshi,Caroline Allen,Paul Wiffen,,,,,,Ijaz Hayat,,,,
00BHGM,Ward,North East,Waltham Forest,LEYTON,2441,8441,28.9%,Ken Livingstone - The Labour Party Candidate,71,34,436,88,1539,174,45,2387,0,2,8,6,38,54,142,45,232,293,459,337,97,1605,771,7,4,782,Labour Party,38,60,206,19,169,1448,265,6,12,34,79,6,60,2402,2,0,21,0,14,37,Labour,1366,191,465,183,69,,,,,,119,,,,,2393,1,0,33,0,13,47,Jennette Arnold*,Naomi Newstead,Farooq Qureshi,Caroline Allen,Paul Wiffen,,,,,,Ijaz Hayat,,,,
00BHGN,Ward,North East,Waltham Forest,LEYTONSTONE,2810,8093,34.7%,Ken Livingstone - The Labour Party Candidate,130,14,690,217,1545,119,38,2753,0,0,14,10,33,57,271,47,278,661,528,433,107,2325,423,3,2,428,Labour Party,27,54,392,21,387,1503,187,4,14,59,89,1,30,2768,2,0,25,2,13,42,Labour,1499,386,300,409,87,,,,,,79,,,,,2760,0,0,37,5,8,50,Jennette Arnold*,Naomi Newstead,Farooq Qureshi,Caroline Allen,Paul Wiffen,,,,,,Ijaz Hayat,,,,
00BHGP,Ward,North East,Waltham Forest,MARKHOUSE,2648,7956,33.3%,Ken Livingstone - The Labour Party Candidate,82,21,417,142,1790,103,31,2586,0,1,23,3,35,62,217,45,261,485,537,295,111,1951,625,7,3,635,Labour Party,34,42,216,21,281,1555,140,5,8,51,58,11,176,2598,0,0,29,0,21,50,Labour,1483,206,193,300,75,,,,,,336,,,,,2593,0,0,41,2,12,55,Jennette Arnold*,Naomi Newstead,Farooq Qureshi,Caroline Allen,Paul Wiffen,,,,,,Ijaz Hayat,,,,
00BHGQ,Ward,North East,Waltham Forest,VALLEY,2360,7384,32.0%,Boris Johnson - The Conservative Party Candidate,42,56,1142,73,878,65,62,2318,0,0,12,4,26,42,179,145,264,265,270,270,241,1634,680,2,2,684,Labour Party,91,54,835,25,109,866,87,22,4,31,157,10,23,2314,0,0,33,1,11,45,Conservative,875,916,104,168,158,,,,,,64,,,,,2285,0,0,66,1,7,74,Jennette Arnold*,Naomi Newstead,Farooq Qureshi,Caroline Allen,Paul Wiffen,,,,,,Ijaz Hayat,,,,
00BHGR,Ward,North East,Waltham Forest,WILLIAM MORRIS,2913,7925,36.8%,Ken Livingstone - The Labour Party Candidate,125,36,578,213,1765,115,32,2864,0,0,17,3,29,49,251,51,232,638,510,384,107,2173,675,4,12,691,Labour Party,58,45,294,17,359,1702,131,5,4,87,88,15,72,2877,1,0,20,4,11,36,Labour,1745,308,168,415,95,,,,,,133,,,,,2864,0,0,37,5,7,49,Jennette Arnold*,Naomi Newstead,Farooq Qureshi,Caroline Allen,Paul Wiffen,,,,,,Ijaz Hayat,,,,
00BHGS,Ward,North East,Waltham Forest,WOOD STREET,3006,8197,36.7%,Ken Livingstone - The Labour Party Candidate,121,36,714,177,1733,91,54,2926,2,0,17,9,50,78,261,76,292,648,571,390,173,2411,506,3,6,515,Labour Party,42,60,424,28,314,1669,140,8,11,79,120,7,59,2961,1,0,25,2,17,45,Labour,1693,449,178,364,132,,,,,,128,,,,,2944,0,0,42,3,16,61,Jennette Arnold*,Naomi Newstead,Farooq Qureshi,Caroline Allen,Paul Wiffen,,,,,,Ijaz Hayat,,,,
00AT (Postal),Postal,South West,Hounslow,Postal votes - Hounslow,16653,25110,66.3%,Boris Johnson - The Conservative Party Candidate,493,197,7496,524,6734,677,406,16527,0,1,58,2,65,126,1256,503,2378,2203,2646,2836,1323,13145,3214,0,168,3382,Labour Party,280,264,5487,243,1025,7146,973,60,55,95,723,33,133,16517,0,7,39,3,25,74,Labour,7344,5768,1240,1180,946,,,,,,,,,,,16478,0,1,64,0,12,77,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATFY,Ward,South West,Hounslow,Bedfont,1767,7867,22.5%,Boris Johnson - The Conservative Party Candidate,47,44,782,43,692,47,68,1723,0,0,9,0,35,44,134,115,222,187,265,240,165,1328,388,0,7,395,Labour Party,99,19,495,31,68,750,81,10,5,4,171,4,9,1746,0,0,11,2,8,21,Labour,752,583,127,101,172,,,,,,,,,,,1735,0,0,24,0,8,32,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATFZ,Ward,South West,Hounslow,Brentford,2794,9301,30.0%,Ken Livingstone - The Labour Party Candidate,124,42,1081,134,1180,118,65,2744,0,0,18,1,31,50,266,92,338,528,432,429,196,2281,440,0,23,463,Labour Party,72,48,685,40,267,1247,179,9,15,28,154,2,6,2752,0,0,31,1,9,41,Labour,1302,753,235,283,158,,,,,,,,,,,2731,0,0,53,0,10,63,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATGA,Ward,South West,Hounslow,Chiswick Homefields,2870,6944,41.3%,Boris Johnson - The Conservative Party Candidate,129,14,1758,144,631,119,40,2835,0,0,10,0,25,35,359,64,267,529,295,603,186,2303,523,0,9,532,Conservative Party,30,29,1359,19,304,691,236,0,12,18,112,3,1,2814,0,0,43,1,8,52,Conservative,714,1403,242,338,95,,,,,,,,,,,2792,0,0,62,1,9,72,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATGB,Ward,South West,Hounslow,Chiswick Riverside,2975,7205,41.3%,Boris Johnson - The Conservative Party Candidate,135,12,1784,173,665,117,43,2929,0,0,15,0,31,46,362,55,288,629,302,558,182,2376,548,0,5,553,Conservative Party,24,49,1395,19,356,719,246,7,10,15,94,2,1,2937,0,0,28,0,6,34,Conservative,741,1460,263,378,83,,,,,,,,,,,2925,0,0,44,0,2,46,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATGC,Ward,South West,Hounslow,Cranford,1825,7094,25.7%,Ken Livingstone - The Labour Party Candidate,42,11,432,34,1203,30,17,1769,0,1,26,3,26,56,138,44,235,194,397,170,105,1283,461,0,25,486,Labour Party,19,16,292,13,55,1287,31,0,3,7,45,4,18,1790,0,1,22,3,9,35,Labour,1288,320,70,72,42,,,,,,,,,,,1792,0,1,27,0,5,33,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATGD,Ward,South West,Hounslow,Feltham North,1567,7040,22.3%,Boris Johnson - The Conservative Party Candidate,43,34,653,40,647,52,57,1526,0,0,11,1,29,41,139,86,199,189,226,185,162,1186,323,0,17,340,Labour Party,65,25,457,17,75,676,64,11,6,5,119,1,16,1537,0,0,18,2,10,30,Labour,697,521,91,89,135,,,,,,,,,,,1533,0,0,27,0,7,34,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATGE,Ward,South West,Hounslow,Feltham West,1948,9074,21.5%,Boris Johnson - The Conservative Party Candidate,58,51,816,43,809,46,74,1897,0,0,17,1,33,51,186,114,218,230,279,293,226,1546,334,0,17,351,Labour Party,94,27,527,29,102,852,79,14,8,12,173,2,7,1926,0,0,15,0,7,22,Labour,893,589,130,113,200,,,,,,,,,,,1925,0,0,18,0,5,23,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATGF,Ward,South West,Hounslow,Hanworth,1618,7205,22.5%,Boris Johnson - The Conservative Party Candidate,54,45,667,39,646,57,61,1569,0,0,19,1,29,49,127,86,201,201,241,224,166,1246,300,1,22,323,Labour Party,74,31,425,25,83,678,94,8,3,11,148,2,5,1587,0,0,22,2,7,31,Labour,705,480,133,104,156,,,,,,,,,,,1578,0,1,32,1,6,40,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATGG,Ward,South West,Hounslow,Hanworth Park,1994,7318,27.2%,Boris Johnson - The Conservative Party Candidate,63,57,918,45,700,87,86,1956,0,0,19,0,19,38,165,124,248,253,263,298,223,1574,366,0,16,382,Labour Party,87,22,661,30,80,742,116,7,5,12,188,4,8,1962,0,0,25,0,6,31,Conservative,745,747,156,97,199,,,,,,,,,,,1944,0,0,46,0,3,49,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATGH,Ward,South West,Hounslow,Heston Central,1869,7479,25.0%,Ken Livingstone - The Labour Party Candidate,52,17,586,32,1066,42,22,1817,0,0,22,1,29,52,132,42,255,222,425,210,95,1381,394,0,42,436,Labour Party,36,28,349,9,87,1138,54,4,9,5,70,7,30,1826,0,0,25,2,14,41,Labour,1113,421,101,105,76,,,,,,,,,,,1816,0,0,39,2,10,51,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATGJ,Ward,South West,Hounslow,Heston East,2000,8041,24.9%,Ken Livingstone - The Labour Party Candidate,54,23,574,63,1142,37,33,1926,0,0,39,0,35,74,170,44,267,224,464,232,117,1518,380,1,27,408,Labour Party,29,20,391,18,93,1258,47,2,9,6,64,2,19,1958,0,0,32,0,9,41,Labour,1227,442,90,109,72,,,,,,,,,,,1940,0,0,49,0,11,60,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATGK,Ward,South West,Hounslow,Heston West,2225,7623,29.2%,Ken Livingstone - The Labour Party Candidate,44,31,506,47,1446,34,38,2146,0,0,38,0,41,79,142,72,268,224,497,204,111,1518,579,0,49,628,Labour Party,43,19,328,23,87,1507,47,5,7,4,82,7,18,2177,0,0,31,1,16,48,Labour,1518,369,83,100,90,,,,,,,,,,,2160,0,0,50,2,13,65,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATGL,Ward,South West,Hounslow,Hounslow Central,2529,10036,25.2%,Ken Livingstone - The Labour Party Candidate,82,26,823,69,1343,72,29,2444,0,1,44,1,38,84,223,58,329,314,526,318,137,1905,517,0,22,539,Labour Party,43,38,567,9,131,1465,99,4,10,10,73,15,18,2482,0,0,28,1,17,46,Labour,1458,612,128,175,96,,,,,,,,,,,2469,0,0,45,0,15,60,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATGM,Ward,South West,Hounslow,Hounslow Heath,2411,8742,27.6%,Ken Livingstone - The Labour Party Candidate,96,32,593,50,1453,61,33,2318,0,0,38,2,52,92,228,65,337,274,499,333,123,1859,446,0,13,459,Labour Party,49,27,411,2,121,1530,86,9,5,4,73,9,37,2363,0,1,27,0,19,47,Labour,1500,477,158,152,73,,,,,,,,,,,2360,0,0,41,0,10,51,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATGN,Ward,South West,Hounslow,Hounslow South,2850,7618,37.4%,Boris Johnson - The Conservative Party Candidate,98,22,1246,111,1175,75,54,2781,0,0,25,0,44,69,238,111,327,444,462,387,212,2181,571,0,29,600,Labour Party,52,48,846,35,214,1276,127,6,8,15,140,13,12,2792,0,0,42,0,15,57,Labour,1333,939,155,233,128,,,,,,,,,,,2788,0,1,51,0,10,62,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATGP,Ward,South West,Hounslow,Hounslow West,2146,8190,26.2%,Ken Livingstone - The Labour Party Candidate,56,20,519,57,1344,53,25,2074,0,0,32,0,40,72,150,37,310,217,511,206,87,1518,532,0,24,556,Labour Party,22,23,346,15,81,1453,67,7,5,9,43,9,7,2087,0,0,38,0,21,59,Labour,1414,399,105,111,56,,,,,,,,,,,2085,0,0,48,0,13,61,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATGQ,Ward,South West,Hounslow,Isleworth,2416,7459,32.4%,Ken Livingstone - The Labour Party Candidate,80,43,958,121,992,92,60,2346,0,0,24,0,46,70,223,92,294,396,349,332,188,1874,448,0,24,472,Labour Party,59,45,597,26,231,1048,167,8,13,19,144,5,8,2370,0,0,34,0,10,44,Labour,1094,653,201,252,162,,,,,,,,,,,2362,0,0,49,0,4,53,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATGR,Ward,South West,Hounslow,Osterley and Spring Grove,2713,8420,32.2%,Boris Johnson - The Conservative Party Candidate,103,18,1407,111,899,90,35,2663,0,0,22,1,27,50,280,76,310,449,416,409,143,2083,565,0,15,580,Conservative Party,29,40,1052,16,206,1010,150,10,13,18,92,5,24,2665,0,0,36,0,11,47,Conservative,1021,1134,187,211,102,,,,,,,,,,,2655,0,0,50,1,7,58,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATGS,Ward,South West,Hounslow,Syon,2587,8461,30.6%,Boris Johnson - The Conservative Party Candidate,99,36,1045,178,1008,89,61,2516,0,0,18,0,53,71,245,106,294,484,366,410,229,2134,364,0,18,382,Labour Party,66,44,698,33,303,1055,162,8,11,26,130,4,7,2547,0,0,30,1,9,40,Labour,1088,777,176,339,158,,,,,,,,,,,2538,0,0,40,0,7,47,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00ATGT,Ward,South West,Hounslow,Turnham Green,2759,7291,37.8%,Boris Johnson - The Conservative Party Candidate,119,26,1603,149,628,153,37,2715,0,0,15,2,25,42,343,59,302,551,301,511,186,2253,453,0,9,462,Conservative Party,34,41,1197,16,363,688,234,5,13,15,103,4,3,2716,0,0,35,2,4,41,Conservative,713,1262,252,380,101,,,,,,,,,,,2708,0,0,48,0,3,51,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00AX (Postal),Postal,South West,Kingston-upon-Thames,Postal votes - Kingston,15107,22683,66.6%,Boris Johnson - The Conservative Party Candidate,616,163,8603,623,3461,1149,411,15026,0,2,33,0,46,81,1487,423,1680,1984,1722,3352,1363,12011,2911,2,102,3015,Conservative Party,251,342,6335,248,1151,3267,2251,47,51,59,818,113,46,14979,0,0,52,1,24,77,Conservative,3186,6570,2939,1293,946,,,,,,,,,,,14934,0,0,64,0,6,70,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00AXFX,Ward,South West,Kingston-upon-Thames,Alexandra,2076,5724,36.3%,Boris Johnson - The Conservative Party Candidate,88,18,1138,79,515,130,69,2037,0,0,15,1,22,38,248,91,267,281,272,350,219,1728,302,0,7,309,Conservative Party,38,51,780,33,131,504,293,7,7,17,166,27,2,2056,0,0,14,1,5,20,Conservative,462,860,391,181,156,,,,,,,,,,,2050,0,0,21,1,2,24,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00AXFY,Ward,South West,Kingston-upon-Thames,Berrylands,2182,5735,38.0%,Boris Johnson - The Conservative Party Candidate,127,19,1176,132,499,150,48,2151,0,0,15,0,16,31,298,67,202,363,260,455,175,1820,329,0,2,331,Conservative Party,28,39,822,21,231,459,380,8,10,21,131,4,3,2157,0,0,19,0,6,25,Conservative,430,878,490,234,112,,,,,,,,,,,2144,0,0,35,0,3,38,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00AXFZ,Ward,South West,Kingston-upon-Thames,Beverley,2420,5876,41.2%,Boris Johnson - The Conservative Party Candidate,209,22,1162,129,644,152,53,2371,0,0,18,1,30,49,339,70,312,364,325,407,186,2003,357,0,11,368,Conservative Party,41,94,783,27,264,601,375,6,8,13,158,16,2,2388,0,0,21,1,8,30,Conservative,604,867,507,268,138,,,,,,,,,,,2384,0,0,28,2,5,35,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00AXGA,Ward,South West,Kingston-upon-Thames,Canbury,2472,7018,35.2%,Boris Johnson - The Conservative Party Candidate,165,12,1227,183,682,142,36,2447,0,0,13,0,12,25,333,52,249,521,323,508,134,2120,320,0,7,327,Conservative Party,19,50,874,20,383,648,327,2,13,13,88,2,4,2443,0,0,23,0,4,27,Conservative,622,888,439,397,82,,,,,,,,,,,2428,0,0,39,0,3,42,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00AXGB,Ward,South West,Kingston-upon-Thames,Chessington North and Hook,1634,5309,30.8%,Boris Johnson - The Conservative Party Candidate,57,25,864,44,449,103,68,1610,0,0,4,0,20,24,161,84,164,226,169,333,176,1313,291,0,6,297,Conservative Party,34,52,552,29,94,392,270,5,2,12,150,8,3,1603,0,0,24,0,4,28,Conservative,395,609,363,98,139,,,,,,,,,,,1604,0,0,25,0,5,30,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00AXGC,Ward,South West,Kingston-upon-Thames,Chessington South,1907,6279,30.4%,Boris Johnson - The Conservative Party Candidate,79,48,1034,61,430,134,83,1869,0,0,9,2,27,38,194,107,250,243,193,386,234,1607,258,0,4,262,Conservative Party,91,70,708,35,109,385,258,6,4,7,208,3,1,1885,0,0,17,1,4,22,Conservative,391,785,366,125,209,,,,,,,,,,,1876,0,0,28,1,2,31,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00AXGD,Ward,South West,Kingston-upon-Thames,Coombe Hill,1968,5645,34.9%,Boris Johnson - The Conservative Party Candidate,66,11,1242,85,411,82,24,1921,0,0,33,0,14,47,216,58,200,279,224,348,159,1484,422,0,15,437,Conservative Party,32,41,992,9,169,421,157,4,4,5,88,3,10,1935,0,0,26,0,7,33,Conservative,411,1025,206,200,76,,,,,,,,,,,1918,0,0,45,0,3,48,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00AXGE,Ward,South West,Kingston-upon-Thames,Coombe Vale,2177,5369,40.5%,Boris Johnson - The Conservative Party Candidate,160,13,1208,90,552,85,32,2140,0,0,17,0,20,37,328,48,238,349,230,402,175,1770,358,0,12,370,Conservative Party,12,63,933,24,190,511,264,4,5,10,107,17,4,2144,0,0,26,0,6,32,Conservative,509,981,313,233,89,,,,,,,,,,,2125,0,0,44,1,5,50,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00AXGF,Ward,South West,Kingston-upon-Thames,Grove,1903,6582,28.9%,Boris Johnson - The Conservative Party Candidate,147,10,902,167,497,123,37,1883,0,0,12,0,8,20,241,32,227,368,257,384,115,1624,256,0,3,259,Conservative Party,17,30,590,16,299,441,338,4,10,26,102,4,8,1885,0,0,16,0,2,18,Conservative,428,606,471,285,83,,,,,,,,,,,1873,0,0,26,0,4,30,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00AXGG,Ward,South West,Kingston-upon-Thames,Norbiton,1746,5982,29.2%,Ken Livingstone - The Labour Party Candidate,114,23,594,104,684,138,45,1702,0,0,13,1,30,44,201,66,161,320,263,326,118,1455,237,0,10,247,Labour Party,33,16,374,16,184,682,267,8,8,14,101,11,4,1718,0,0,20,2,6,28,Labour,685,384,347,194,105,,,,,,,,,,,1715,0,0,27,0,4,31,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00AXGH,Ward,South West,Kingston-upon-Thames,Old Malden,2057,5693,36.1%,Boris Johnson - The Conservative Party Candidate,125,17,1229,54,462,87,66,2040,0,0,6,0,11,17,293,113,264,244,201,371,234,1720,312,0,8,320,Conservative Party,49,59,899,35,110,407,243,8,5,11,177,17,7,2027,0,0,25,1,4,30,Conservative,397,962,370,133,158,,,,,,,,,,,2020,0,0,34,1,2,37,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00AXGJ,Ward,South West,Kingston-upon-Thames,St James,2003,5300,37.8%,Boris Johnson - The Conservative Party Candidate,124,33,1106,46,531,81,50,1971,0,0,7,2,23,32,279,89,246,232,219,327,186,1578,382,0,11,393,Conservative Party,58,62,807,25,111,512,199,5,6,11,128,38,11,1973,0,0,22,1,7,30,Conservative,521,901,279,131,124,,,,,,,,,,,1956,0,0,41,2,4,47,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00AXGK,Ward,South West,Kingston-upon-Thames,St Mark's,2066,6846,30.2%,Boris Johnson - The Conservative Party Candidate,150,21,1009,134,545,150,37,2046,0,0,5,0,15,20,280,38,247,377,266,460,122,1790,254,0,2,256,Conservative Party,29,31,693,11,269,494,388,0,5,15,99,4,5,2043,0,0,17,0,5,22,Conservative,475,709,520,253,84,,,,,,,,,,,2041,0,0,22,0,3,25,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00AXGL,Ward,South West,Kingston-upon-Thames,Surbiton Hill,2105,6063,34.7%,Boris Johnson - The Conservative Party Candidate,119,14,1131,107,502,159,45,2077,0,0,8,4,16,28,287,47,232,344,243,455,125,1733,337,0,7,344,Conservative Party,20,46,821,24,200,460,370,1,9,8,112,8,4,2083,0,0,19,1,2,22,Conservative,421,836,516,209,95,,,,,,,,,,,2077,0,0,26,0,2,28,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00AXGM,Ward,South West,Kingston-upon-Thames,Tolworth and Hook Rise,1886,5874,32.1%,Boris Johnson - The Conservative Party Candidate,96,13,912,60,583,120,71,1855,0,0,9,1,20,30,196,95,229,282,254,395,167,1618,234,0,3,237,Conservative Party,32,47,579,30,127,536,316,12,11,11,136,18,9,1864,0,0,12,1,9,22,Conservative,538,608,447,130,135,,,,,,,,,,,1858,0,0,20,0,8,28,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00AXGN,Ward,South West,Kingston-upon-Thames,Tudor,2315,5501,42.1%,Boris Johnson - The Conservative Party Candidate,131,24,1312,143,516,111,50,2287,0,0,6,1,21,28,351,69,248,432,231,425,184,1940,341,0,6,347,Conservative Party,35,41,965,24,312,476,253,3,3,5,145,3,5,2270,0,0,34,0,10,44,Conservative,449,1011,323,368,116,,,,,,,,,,,2267,0,0,40,1,7,48,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00BD (Postal),Postal,South West,Richmond-upon-Thames,Postal votes - Richmond,18878,25830,73.1%,Boris Johnson - The Conservative Party Candidate,666,139,12153,765,3218,1490,339,18770,0,0,54,1,53,108,1669,374,1919,2812,1852,4357,1476,14459,4235,1,75,4311,Conservative Party,210,274,9370,222,1571,2914,3225,36,50,69,720,12,27,18700,0,0,57,2,28,87,Conservative,2583,9143,4430,1718,736,,,,,,,,,,,18610,0,2,81,3,12,98,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00BDFW,Ward,South West,Richmond-upon-Thames,Barnes,2671,5880,45.4%,Boris Johnson - The Conservative Party Candidate,89,16,1884,126,368,127,25,2635,0,0,21,0,15,36,379,44,230,463,203,536,171,2026,596,0,13,609,Conservative Party,21,21,1541,12,240,346,345,4,4,9,82,2,4,2631,0,0,33,0,7,40,Conservative,322,1507,453,283,60,,,,,,,,,,,2625,0,0,41,0,5,46,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00BDFX,Ward,South West,Richmond-upon-Thames,East Sheen,3089,5977,51.7%,Boris Johnson - The Conservative Party Candidate,127,9,2094,163,467,149,35,3044,0,0,18,3,23,44,424,47,308,563,251,645,221,2459,574,0,11,585,Conservative Party,27,13,1669,20,352,424,428,2,5,11,100,1,3,3055,0,0,22,2,10,34,Conservative,368,1661,524,423,74,,,,,,,,,,,3050,0,0,33,3,2,38,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00BDFY,Ward,South West,Richmond-upon-Thames,Fulwell and Hampton Hill,2502,6103,41.0%,Boris Johnson - The Conservative Party Candidate,141,18,1320,173,629,151,39,2471,0,0,14,0,17,31,316,55,226,548,267,582,150,2144,323,0,4,327,Conservative Party,22,33,917,23,324,521,473,5,5,24,123,1,0,2471,0,0,21,1,9,31,Conservative,451,898,719,323,86,,,,,,,,,,,2477,0,0,22,1,2,25,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00BDFZ,Ward,South West,Richmond-upon-Thames,Ham Petersham and Richmond Riverside,2362,5856,40.3%,Boris Johnson - The Conservative Party Candidate,91,14,1358,136,539,139,43,2320,0,0,21,0,21,42,281,72,226,454,242,468,156,1899,415,0,6,421,Conservative Party,27,40,1004,18,292,415,373,4,11,16,121,1,1,2323,0,0,29,1,8,38,Conservative,367,967,527,380,79,,,,,,,,,,,2320,0,0,36,0,6,42,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00BDGA,Ward,South West,Richmond-upon-Thames,Hampton,2556,6203,41.2%,Boris Johnson - The Conservative Party Candidate,112,15,1522,138,555,151,37,2530,0,0,5,0,21,26,310,64,271,480,252,530,216,2123,403,0,4,407,Conservative Party,33,50,1038,16,292,463,462,4,8,21,136,3,2,2528,0,0,22,0,1,23,Conservative,402,1040,681,291,106,,,,,,,,,,,2520,0,0,26,1,4,31,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00BDGB,Ward,South West,Richmond-upon-Thames,Hampton North,2043,5780,35.3%,Boris Johnson - The Conservative Party Candidate,73,21,1185,97,479,110,46,2011,0,0,6,1,25,32,225,74,214,318,204,445,188,1668,336,0,7,343,Conservative Party,44,43,828,17,207,390,336,8,7,5,128,3,7,2023,0,0,15,1,3,19,Conservative,366,899,440,198,111,,,,,,,,,,,2014,0,0,23,0,4,27,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
